#
0.6227 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.3773 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.1743 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0591 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0144 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0025 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0022 0.0003 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0119 0.0025 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0447 0.0144 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1152 0.0591 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.2031 0.1743 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.2453 0.3773 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0022 0.0119 0.0447 0.1152 0.2031 0.6227 
