#
0.6497 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.3503 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.1243 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0272 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0035 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0033 0.0003 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0237 0.0035 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.0970 0.0272 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.2260 0.1243 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.2995 0.3503 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0033 0.0237 0.0970 0.2260 0.6497 
