#
0.6915 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.3085 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0668 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0062 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0060 0.0002 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0606 0.0062 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.2417 0.0668 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.3829 0.3085 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0060 0.0606 0.2417 0.6915 
