#
0.5987 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.4013 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.2266 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.1056 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0401 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 0.0000 0.0000 
0.0122 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 0.0000 
0.0030 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 0.0000 
0.0006 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 0.0000 
0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0005 0.0001 
0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0024 0.0006 
0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0092 0.0030 
0.0000 0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0278 0.0122 
0.0000 0.0000 0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.0656 0.0401 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.1210 0.1056 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.1747 0.2266 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.1974 0.4013 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0005 0.0024 0.0092 0.0278 0.0656 0.1210 0.1747 0.5987 
