#
0.6395 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.3605 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.1420 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0371 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0062 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0007 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0006 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0056 0.0007 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0309 0.0062 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1049 0.0371 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.2185 0.1420 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.2790 0.3605 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0056 0.0309 0.1049 0.2185 0.6395 
