#
0.6306 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.3694 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.1587 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0478 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0098 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0013 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 
0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 0.0000 
0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 0.0000 
0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0012 0.0001 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0085 0.0013 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0380 0.0098 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1109 0.0478 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.2108 0.1587 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.2611 0.3694 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0012 0.0085 0.0380 0.1109 0.2108 0.6306 
